MEETING_DATE	RACE_TIME	HORSE	JOCKEY	TRAINER	START_POS	FINISH_POS
19/2/2010	20:00:00	143	270790	928043	4	8
19/2/2010	20:00:00	340	954138	984187	6	2
19/2/2010	20:00:00	622	329527	896765	7	3
19/2/2010	20:00:00	732	566232	341281	3	7
19/2/2010	20:00:00	749	367509	186798	5	1
19/2/2010	20:00:00	967	601776	984187	2	6
19/2/2010	20:00:00	975	915247	727326	8	4
26/2/2010	11:00:00	473	102257	928043	2	7
26/2/2010	11:00:00	541	987071	940415	3	8
26/2/2010	11:00:00	575	148996	616205	4	1
26/2/2010	11:00:00	577	561648	779583	6	3
26/2/2010	11:00:00	938	835000	799046	1	6
26/2/2010	11:00:00	975	800995	299505	5	2
26/2/2010	11:00:00	986	100466	259625	8	5
26/2/2010	11:00:00	1088	884937	859454	7	4
26/2/2010	12:00:00	243	677154	938012	6	3
26/2/2010	12:00:00	698	111244	223242	3	8
26/2/2010	12:00:00	707	986945	193578	1	6
26/2/2010	12:00:00	714	574762	212872	4	1
26/2/2010	12:00:00	788	719218	506291	2	7
26/2/2010	12:00:00	879	785010	850941	8	5
26/2/2010	12:00:00	1085	601776	496415	7	4
26/2/2010	12:00:00	1096	426652	455628	5	2
26/2/2010	13:00:00	85	114171	450417	1	6
26/2/2010	13:00:00	192	245386	547811	4	1
26/2/2010	13:00:00	448	719618	724981	2	7
26/2/2010	13:00:00	492	901878	104125	3	8
26/2/2010	13:00:00	617	772943	859454	6	3
26/2/2010	13:00:00	913	273710	989464	5	2
26/2/2010	13:00:00	1026	454372	880432	8	5
26/2/2010	13:00:00	1030	747591	783531	7	4
26/2/2010	14:00:00	146	199145	824587	3	8
26/2/2010	14:00:00	391	456715	698906	1	6
26/2/2010	14:00:00	607	238724	710330	8	5
26/2/2010	14:00:00	100	243611	283978	7	4
26/2/2010	14:00:00	864	915247	968489	5	2
26/2/2010	14:00:00	895	864023	726932	4	1
26/2/2010	14:00:00	1001	864769	834539	6	3
26/2/2010	14:00:00	1105	413027	539827	2	7
26/2/2010	15:00:00	103	786197	104125	2	7
26/2/2010	15:00:00	292	180926	991002	7	4
26/2/2010	15:00:00	395	478532	761594	1	6
26/2/2010	15:00:00	615	785010	155239	6	3
26/2/2010	15:00:00	662	237478	799046	5	2
26/2/2010	15:00:00	683	624393	328199	3	8
26/2/2010	15:00:00	905	332099	223541	8	5
26/2/2010	15:00:00	921	237478	473400	4	1
26/2/2010	16:00:00	168	456715	977118	8	5
26/2/2010	16:00:00	189	478532	942530	4	1
26/2/2010	16:00:00	461	332099	825637	5	2
26/2/2010	16:00:00	518	289182	959732	2	7
26/2/2010	16:00:00	575	735442	761594	1	6
26/2/2010	16:00:00	878	561648	450417	3	8
26/2/2010	16:00:00	975	786197	615135	6	3
26/2/2010	16:00:00	1091	735442	984187	7	4
26/2/2010	17:00:00	136	594594	405828	5	2
26/2/2010	17:00:00	179	237478	580445	7	4
26/2/2010	17:00:00	332	789772	314056	8	5
26/2/2010	17:00:00	399	884937	824587	4	1
26/2/2010	17:00:00	672	229550	618285	6	3
26/2/2010	17:00:00	1013	400271	539827	2	7
26/2/2010	17:00:00	1019	567203	880432	1	6
26/2/2010	17:00:00	1028	136242	229925	3	8
26/2/2010	18:00:00	242	805858	783531	4	1
26/2/2010	18:00:00	257	238724	709977	2	7
26/2/2010	18:00:00	423	407465	305248	8	5
26/2/2010	18:00:00	493	677154	940415	6	3
26/2/2010	18:00:00	797	341340	131132	5	2
26/2/2010	18:00:00	857	310343	880432	1	6
26/2/2010	18:00:00	1021	541607	400612	7	4
26/2/2010	18:00:00	1071	113233	248180	3	8
26/2/2010	19:00:00	67	624393	236134	5	2
26/2/2010	19:00:00	207	319304	155239	2	7
26/2/2010	19:00:00	582	426652	455628	8	5
26/2/2010	19:00:00	671	470111	219621	6	3
26/2/2010	19:00:00	677	245386	759358	1	6
26/2/2010	19:00:00	760	578682	727326	7	4
26/2/2010	19:00:00	828	413027	564312	4	1
26/2/2010	19:00:00	1033	206264	730939	3	8
26/2/2010	20:00:00	27	946049	193578	5	2
26/2/2010	20:00:00	204	649396	740142	4	1
26/2/2010	20:00:00	341	800995	537261	1	6
26/2/2010	20:00:00	538	478532	968489	3	8
26/2/2010	20:00:00	676	628058	705133	2	7
26/2/2010	20:00:00	896	901878	930762	7	4
26/2/2010	20:00:00	974	810167	169863	8	5
26/2/2010	20:00:00	1057	630739	254734	6	3
5/3/2010	11:00:00	68	428437	619083	5	4
5/3/2010	11:00:00	88	915247	880432	3	2
5/3/2010	11:00:00	578	719571	930762	6	5
5/3/2010	11:00:00	580	290547	783531	2	1
5/3/2010	11:00:00	702	329527	299505	7	6
5/3/2010	11:00:00	706	122357	537261	1	8
5/3/2010	11:00:00	962	419526	834539	8	7
5/3/2010	11:00:00	1115	237478	402319	4	3
5/3/2010	12:00:00	67	296796	965847	5	4
5/3/2010	12:00:00	77	272950	228927	6	5
5/3/2010	12:00:00	476	747591	186798	2	1
5/3/2010	12:00:00	596	459165	530075	8	7
5/3/2010	12:00:00	619	338543	241875	7	6
5/3/2010	12:00:00	660	242898	721000	3	2
5/3/2010	12:00:00	781	116886	940415	1	8
5/3/2010	12:00:00	793	409562	288537	4	3
5/3/2010	13:00:00	139	116510	197858	8	7
5/3/2010	13:00:00	198	180808	526023	7	6
5/3/2010	13:00:00	263	167510	405828	6	5
5/3/2010	13:00:00	396	719230	155239	2	1
5/3/2010	13:00:00	481	148996	255332	3	2
5/3/2010	13:00:00	527	602021	978375	1	8
5/3/2010	13:00:00	793	212192	931212	5	4
5/3/2010	13:00:00	1104	516197	727326	4	3
5/3/2010	14:00:00	98	237777	473400	1	8
5/3/2010	14:00:00	294	700783	259625	8	7
5/3/2010	14:00:00	431	835000	537261	3	2
5/3/2010	14:00:00	100	719571	240594	7	6
5/3/2010	14:00:00	948	747591	660213	6	5
5/3/2010	14:00:00	952	470111	465603	4	3
5/3/2010	14:00:00	1090	338543	131132	5	4
5/3/2010	14:00:00	1103	630739	718092	2	1
5/3/2010	15:00:00	141	567203	472604	2	1
5/3/2010	15:00:00	172	478532	670077	1	8
5/3/2010	15:00:00	194	575458	748043	3	2
5/3/2010	15:00:00	738	814306	730316	5	4
5/3/2010	15:00:00	789	310343	989464	4	3
5/3/2010	15:00:00	868	885453	155239	6	5
5/3/2010	15:00:00	920	946049	151200	8	7
5/3/2010	15:00:00	1083	296796	261170	7	6
5/3/2010	16:00:00	118	395516	896765	1	8
5/3/2010	16:00:00	164	835000	229925	3	2
5/3/2010	16:00:00	382	243611	727326	4	3
5/3/2010	16:00:00	389	800935	698805	8	7
5/3/2010	16:00:00	470	199145	547811	5	4
5/3/2010	16:00:00	485	986732	670077	7	6
5/3/2010	16:00:00	571	290547	968489	2	1
5/3/2010	16:00:00	1009	835000	186043	6	5
5/3/2010	17:00:00	2	199145	173571	3	2
5/3/2010	17:00:00	33	864023	988746	7	6
5/3/2010	17:00:00	125	180808	554133	5	4
5/3/2010	17:00:00	325	735442	351713	4	3
5/3/2010	17:00:00	571	805858	333823	1	8
5/3/2010	17:00:00	666	367509	186043	8	7
5/3/2010	17:00:00	683	426652	186043	6	5
5/3/2010	17:00:00	804	955713	647001	2	1
5/3/2010	18:00:00	68	289182	169863	3	2
5/3/2010	18:00:00	220	406642	526023	2	1
5/3/2010	18:00:00	319	364514	138405	8	7
5/3/2010	18:00:00	341	735442	802157	7	6
5/3/2010	18:00:00	383	492404	776017	5	4
5/3/2010	18:00:00	600	874845	465603	6	5
5/3/2010	18:00:00	692	407465	682880	4	3
5/3/2010	18:00:00	847	590266	740142	1	8
5/3/2010	19:00:00	253	590266	647001	3	2
5/3/2010	19:00:00	304	747323	940415	5	4
5/3/2010	19:00:00	326	343873	197858	2	1
5/3/2010	19:00:00	343	561648	989464	6	5
5/3/2010	19:00:00	648	180808	730939	1	8
5/3/2010	19:00:00	896	148996	426665	4	3
5/3/2010	19:00:00	1087	114171	114366	8	7
5/3/2010	19:00:00	1088	772943	405828	7	6
5/3/2010	20:00:00	331	175953	940415	2	1
5/3/2010	20:00:00	347	328458	138405	7	6
5/3/2010	20:00:00	470	339194	240594	4	3
5/3/2010	20:00:00	510	567203	288537	1	8
5/3/2010	20:00:00	556	957160	759358	5	4
5/3/2010	20:00:00	854	946049	431657	8	7
5/3/2010	20:00:00	1057	245386	175514	3	2
5/3/2010	20:00:00	1123	320934	513480	6	5
12/3/2010	11:00:00	38	986732	787143	7	3
12/3/2010	11:00:00	416	310343	440714	5	1
12/3/2010	11:00:00	483	290126	465603	4	8
12/3/2010	11:00:00	526	780773	406168	2	6
12/3/2010	11:00:00	579	270790	169863	3	7
12/3/2010	11:00:00	784	597177	965847	1	5
12/3/2010	11:00:00	905	889937	241875	8	4
12/3/2010	11:00:00	925	393081	193578	6	2
12/3/2010	12:00:00	356	820223	299505	1	5
12/3/2010	12:00:00	476	572449	277644	5	1
12/3/2010	12:00:00	508	393081	299505	6	2
12/3/2010	12:00:00	655	175953	642314	7	3
12/3/2010	12:00:00	973	113233	850351	8	4
12/3/2010	12:00:00	1015	413027	993930	3	7
12/3/2010	12:00:00	1055	719218	911477	2	6
12/3/2010	12:00:00	1089	768421	155239	4	8
12/3/2010	13:00:00	365	567203	993930	4	8
12/3/2010	13:00:00	393	719618	240594	1	5
12/3/2010	13:00:00	633	395516	277644	6	2
12/3/2010	13:00:00	788	339194	779583	7	3
12/3/2010	13:00:00	930	459165	455628	2	6
12/3/2010	13:00:00	944	378560	765741	5	1
12/3/2010	13:00:00	966	695045	465603	3	7
12/3/2010	13:00:00	1008	328458	314056	8	4
12/3/2010	14:00:00	48	628058	405828	3	7
12/3/2010	14:00:00	200	805858	984187	7	3
12/3/2010	14:00:00	223	478532	513480	4	8
12/3/2010	14:00:00	100	238724	799046	5	1
12/3/2010	14:00:00	436	367509	249592	2	6
12/3/2010	14:00:00	740	237547	554133	1	5
12/3/2010	14:00:00	743	343873	314056	6	2
12/3/2010	14:00:00	904	412499	825637	8	4
12/3/2010	15:00:00	247	426652	984187	4	8
12/3/2010	15:00:00	570	478532	616205	1	5
12/3/2010	15:00:00	614	100466	223541	3	7
12/3/2010	15:00:00	628	785010	314056	2	6
12/3/2010	15:00:00	668	735781	688064	5	1
12/3/2010	15:00:00	720	338616	619083	8	4
12/3/2010	15:00:00	1020	885453	907587	7	3
12/3/2010	15:00:00	1088	356338	151200	6	2
12/3/2010	16:00:00	44	170136	341281	8	4
12/3/2010	16:00:00	63	470111	693551	4	8
12/3/2010	16:00:00	82	780773	186798	2	6
12/3/2010	16:00:00	468	800935	554133	6	2
12/3/2010	16:00:00	562	574762	567635	5	1
12/3/2010	16:00:00	712	832373	169863	7	3
12/3/2010	16:00:00	774	735442	266989	3	7
12/3/2010	16:00:00	1117	116886	682880	1	5
12/3/2010	17:00:00	104	170136	186798	1	5
12/3/2010	17:00:00	297	719230	357060	6	2
12/3/2010	17:00:00	333	167510	799046	5	1
12/3/2010	17:00:00	489	341340	710330	7	3
12/3/2010	17:00:00	545	120700	761594	2	6
12/3/2010	17:00:00	567	594594	730939	3	7
12/3/2010	17:00:00	668	242898	930762	4	8
12/3/2010	17:00:00	799	254075	223242	8	4
12/3/2010	18:00:00	14	428437	269418	2	6
12/3/2010	18:00:00	47	880925	169863	4	8
12/3/2010	18:00:00	253	217758	472604	3	7
12/3/2010	18:00:00	351	954138	554133	1	5
12/3/2010	18:00:00	639	986732	261170	7	3
12/3/2010	18:00:00	751	242898	169863	8	4
12/3/2010	18:00:00	941	967477	942530	6	2
12/3/2010	18:00:00	1114	889237	618285	5	1
12/3/2010	19:00:00	84	957160	779583	6	2
12/3/2010	19:00:00	123	571194	255332	1	5
12/3/2010	19:00:00	130	106572	121976	5	1
12/3/2010	19:00:00	179	955657	506291	7	3
12/3/2010	19:00:00	414	880925	991002	4	8
12/3/2010	19:00:00	624	329527	724981	2	6
12/3/2010	19:00:00	796	628058	670077	8	4
12/3/2010	19:00:00	1106	428437	455628	3	7
12/3/2010	20:00:00	68	426652	509388	5	1
12/3/2010	20:00:00	408	382899	965847	4	8
12/3/2010	20:00:00	463	243611	779583	6	2
12/3/2010	20:00:00	626	234861	554133	7	3
12/3/2010	20:00:00	732	180926	968489	8	4
12/3/2010	20:00:00	803	206264	930762	2	6
12/3/2010	20:00:00	998	178838	104125	1	5
12/3/2010	20:00:00	1057	123751	766033	3	7
19/3/2010	11:00:00	165	464108	779583	7	7
19/3/2010	11:00:00	481	601776	333823	2	2
19/3/2010	11:00:00	538	419526	718092	3	3
19/3/2010	11:00:00	768	629915	660213	8	8
19/3/2010	11:00:00	861	136242	759358	6	6
19/3/2010	11:00:00	979	339194	259625	5	5
19/3/2010	11:00:00	987	180926	229925	1	1
19/3/2010	11:00:00	1033	735442	186043	4	4
19/3/2010	12:00:00	93	409562	799046	3	3
19/3/2010	12:00:00	112	428437	241875	7	7
19/3/2010	12:00:00	208	425015	104125	2	2
19/3/2010	12:00:00	268	874845	643694	6	6
19/3/2010	12:00:00	660	567203	405828	1	1
19/3/2010	12:00:00	877	895452	977118	5	5
19/3/2010	12:00:00	882	412499	710330	8	8
19/3/2010	12:00:00	1034	561648	938012	4	4
19/3/2010	13:00:00	7	356338	261170	4	4
19/3/2010	13:00:00	98	339194	880432	6	6
19/3/2010	13:00:00	355	987071	642314	1	1
19/3/2010	13:00:00	472	772943	355492	7	7
19/3/2010	13:00:00	531	249146	959732	2	2
19/3/2010	13:00:00	612	419526	314056	5	5
19/3/2010	13:00:00	817	572449	688064	3	3
19/3/2010	13:00:00	902	735442	799046	8	8
19/3/2010	14:00:00	101	100466	526023	8	8
19/3/2010	14:00:00	158	516197	698906	4	4
19/3/2010	14:00:00	694	561648	197858	5	5
19/3/2010	14:00:00	100	473695	111456	2	2
19/3/2010	14:00:00	824	320934	539827	1	1
19/3/2010	14:00:00	945	954965	402319	6	6
19/3/2010	14:00:00	993	630739	173571	3	3
19/3/2010	14:00:00	1096	328458	931212	7	7
19/3/2010	15:00:00	44	290547	840368	8	8
19/3/2010	15:00:00	73	597177	907758	5	5
19/3/2010	15:00:00	369	290547	619083	1	1
19/3/2010	15:00:00	424	839822	693551	4	4
19/3/2010	15:00:00	463	290126	426665	6	6
19/3/2010	15:00:00	643	254075	810862	7	7
19/3/2010	15:00:00	819	409562	689961	2	2
19/3/2010	15:00:00	837	419526	930762	3	3
19/3/2010	16:00:00	104	128084	965847	8	8
19/3/2010	16:00:00	151	299216	726784	4	4
19/3/2010	16:00:00	198	986732	840368	2	2
19/3/2010	16:00:00	262	102257	896765	6	6
19/3/2010	16:00:00	353	885453	740142	1	1
19/3/2010	16:00:00	356	137579	272864	3	3
19/3/2010	16:00:00	515	414264	175514	7	7
19/3/2010	16:00:00	790	915247	305248	5	5
19/3/2010	17:00:00	50	864023	521771	4	4
19/3/2010	17:00:00	51	310343	440714	2	2
19/3/2010	17:00:00	95	254075	219621	7	7
19/3/2010	17:00:00	136	356338	660213	1	1
19/3/2010	17:00:00	339	493047	513480	5	5
19/3/2010	17:00:00	995	946049	241875	3	3
19/3/2010	17:00:00	998	747323	580445	8	8
19/3/2010	17:00:00	1118	286332	580445	6	6
19/3/2010	18:00:00	431	237478	977118	2	2
19/3/2010	18:00:00	451	407465	968489	1	1
19/3/2010	18:00:00	561	214585	988746	8	8
19/3/2010	18:00:00	810	428437	431657	3	3
19/3/2010	18:00:00	860	254659	521771	5	5
19/3/2010	18:00:00	907	624393	537261	6	6
19/3/2010	18:00:00	910	116886	993930	7	7
19/3/2010	18:00:00	1110	839822	455628	4	4
19/3/2010	19:00:00	86	666141	169863	3	3
19/3/2010	19:00:00	146	760890	907758	2	2
19/3/2010	19:00:00	296	238724	402319	6	6
19/3/2010	19:00:00	302	780773	799046	7	7
19/3/2010	19:00:00	786	214585	718092	4	4
19/3/2010	19:00:00	808	628058	931212	8	8
19/3/2010	19:00:00	862	400271	249592	1	1
19/3/2010	19:00:00	1067	296796	682880	5	5
19/3/2010	20:00:00	240	118028	155239	3	3
19/3/2010	20:00:00	452	332099	509388	6	6
19/3/2010	20:00:00	591	735442	554133	8	8
19/3/2010	20:00:00	701	624393	615135	7	7
19/3/2010	20:00:00	782	338616	938012	2	2
19/3/2010	20:00:00	821	364514	402319	5	5
19/3/2010	20:00:00	916	457667	405828	1	1
19/3/2010	20:00:00	981	456715	618285	4	4
26/3/2010	11:00:00	41	566232	400612	4	4
26/3/2010	11:00:00	56	747323	400612	1	1
26/3/2010	11:00:00	380	635090	880432	7	7
26/3/2010	11:00:00	549	811327	848045	3	3
26/3/2010	11:00:00	606	456715	465603	5	5
26/3/2010	11:00:00	641	106572	616205	8	8
26/3/2010	11:00:00	711	395516	726932	6	6
26/3/2010	11:00:00	793	470111	810862	2	2
26/3/2010	12:00:00	14	800995	730316	5	5
26/3/2010	12:00:00	70	954138	248180	1	1
26/3/2010	12:00:00	82	237547	896765	3	3
26/3/2010	12:00:00	92	868404	465603	2	2
26/3/2010	12:00:00	222	835000	688064	4	4
26/3/2010	12:00:00	393	764538	840368	6	6
26/3/2010	12:00:00	512	839822	242451	7	7
26/3/2010	12:00:00	985	649396	355492	8	8
26/3/2010	13:00:00	346	414264	807669	8	8
26/3/2010	13:00:00	435	620911	850941	6	6
26/3/2010	13:00:00	607	237777	229925	2	2
26/3/2010	13:00:00	714	428437	850351	5	5
26/3/2010	13:00:00	779	243611	465603	7	7
26/3/2010	13:00:00	799	393081	145055	1	1
26/3/2010	13:00:00	839	628058	765741	3	3
26/3/2010	13:00:00	900	808974	647001	4	4
26/3/2010	14:00:00	398	243611	911477	4	4
26/3/2010	14:00:00	572	566232	765741	1	1
26/3/2010	14:00:00	679	425015	907758	3	3
26/3/2010	14:00:00	100	895452	642314	6	6
26/3/2010	14:00:00	912	343873	402319	2	2
26/3/2010	14:00:00	1067	839822	748043	7	7
26/3/2010	14:00:00	1079	747591	730316	5	5
26/3/2010	14:00:00	1117	242898	977118	8	8
26/3/2010	15:00:00	210	237777	988746	6	6
26/3/2010	15:00:00	227	303998	426665	2	2
26/3/2010	15:00:00	300	958254	834539	8	8
26/3/2010	15:00:00	672	137579	131132	4	4
26/3/2010	15:00:00	799	901878	643694	7	7
26/3/2010	15:00:00	883	206264	426665	3	3
26/3/2010	15:00:00	994	572449	242451	1	1
26/3/2010	15:00:00	1106	594594	236134	5	5
26/3/2010	16:00:00	202	954138	968489	8	8
26/3/2010	16:00:00	309	286332	214781	2	2
26/3/2010	16:00:00	391	884937	580445	3	3
26/3/2010	16:00:00	445	958254	155239	1	1
26/3/2010	16:00:00	629	685224	357060	7	7
26/3/2010	16:00:00	900	341340	539827	5	5
26/3/2010	16:00:00	910	838400	710330	6	6
26/3/2010	16:00:00	936	750919	405828	4	4
26/3/2010	17:00:00	203	242898	214781	4	4
26/3/2010	17:00:00	306	719230	254734	7	7
26/3/2010	17:00:00	405	719218	653975	8	8
26/3/2010	17:00:00	589	296796	145055	1	1
26/3/2010	17:00:00	631	319304	175514	2	2
26/3/2010	17:00:00	804	170136	802157	5	5
26/3/2010	17:00:00	903	516197	175514	3	3
26/3/2010	17:00:00	1061	666141	580445	6	6
26/3/2010	18:00:00	175	955657	850941	2	2
26/3/2010	18:00:00	403	217758	710330	4	4
26/3/2010	18:00:00	680	658563	283978	7	7
26/3/2010	18:00:00	713	658563	214781	1	1
26/3/2010	18:00:00	877	954138	513480	5	5
26/3/2010	18:00:00	996	238724	193578	6	6
26/3/2010	18:00:00	1058	624393	537261	8	8
26/3/2010	18:00:00	1081	719230	254734	3	3
26/3/2010	19:00:00	42	780512	455628	8	8
26/3/2010	19:00:00	321	800995	859454	6	6
26/3/2010	19:00:00	360	290126	726784	7	7
26/3/2010	19:00:00	466	387682	726932	2	2
26/3/2010	19:00:00	654	329527	357060	3	3
26/3/2010	19:00:00	664	175953	940415	5	5
26/3/2010	19:00:00	723	214013	535927	4	4
26/3/2010	19:00:00	987	237547	689961	1	1
26/3/2010	20:00:00	80	170136	619083	6	6
26/3/2010	20:00:00	179	180926	765741	8	8
26/3/2010	20:00:00	429	907206	440714	1	1
26/3/2010	20:00:00	545	492404	277644	4	4
26/3/2010	20:00:00	553	229550	186043	7	7
26/3/2010	20:00:00	1018	597177	305248	5	5
26/3/2010	20:00:00	1051	810167	782336	3	3
26/3/2010	20:00:00	1096	470111	859454	2	2
2/4/2010	11:00:00	21	635090	537261	1	5
2/4/2010	11:00:00	92	566232	616205	6	2
2/4/2010	11:00:00	144	206264	186043	7	3
2/4/2010	11:00:00	186	594594	193578	3	7
2/4/2010	11:00:00	447	111244	426665	4	8
2/4/2010	11:00:00	538	724043	402319	2	6
2/4/2010	11:00:00	688	574762	616205	8	4
2/4/2010	11:00:00	993	428437	928043	5	1
2/4/2010	12:00:00	70	717367	856366	2	6
2/4/2010	12:00:00	90	388544	521771	4	8
2/4/2010	12:00:00	129	624393	223242	6	2
2/4/2010	12:00:00	177	238724	266989	5	1
2/4/2010	12:00:00	365	414264	431657	3	7
2/4/2010	12:00:00	745	838400	431657	7	3
2/4/2010	12:00:00	892	635090	496415	8	4
2/4/2010	12:00:00	1055	237547	968489	1	5
2/4/2010	13:00:00	10	954138	259625	2	6
2/4/2010	13:00:00	68	635090	530075	1	5
2/4/2010	13:00:00	140	454372	705133	7	3
2/4/2010	13:00:00	155	229550	718092	4	8
2/4/2010	13:00:00	208	447300	173571	6	2
2/4/2010	13:00:00	566	123751	931212	5	1
2/4/2010	13:00:00	877	986732	521771	8	4
2/4/2010	13:00:00	882	343873	509388	3	7
2/4/2010	14:00:00	165	362145	670077	7	3
2/4/2010	14:00:00	364	735442	402319	4	8
2/4/2010	14:00:00	470	810167	155239	3	7
2/4/2010	14:00:00	100	362145	155239	1	5
2/4/2010	14:00:00	518	750919	400612	8	4
2/4/2010	14:00:00	622	629915	810862	6	2
2/4/2010	14:00:00	987	320934	261170	5	1
2/4/2010	14:00:00	1101	106572	314056	2	6
2/4/2010	15:00:00	74	620911	554133	4	8
2/4/2010	15:00:00	263	987071	689961	6	2
2/4/2010	15:00:00	317	884937	537261	7	3
2/4/2010	15:00:00	348	173454	526023	3	7
2/4/2010	15:00:00	630	290126	942530	8	4
2/4/2010	15:00:00	672	629915	357060	1	5
2/4/2010	15:00:00	705	286332	776017	5	1
2/4/2010	15:00:00	949	478532	473400	2	6
2/4/2010	16:00:00	211	786197	405828	4	8
2/4/2010	16:00:00	244	820223	314056	6	2
2/4/2010	16:00:00	350	290547	978375	3	7
2/4/2010	16:00:00	685	407465	223242	5	1
2/4/2010	16:00:00	704	277465	547811	1	5
2/4/2010	16:00:00	808	242898	682880	8	4
2/4/2010	16:00:00	861	237777	269418	7	3
2/4/2010	16:00:00	1040	811327	186043	2	6
2/4/2010	17:00:00	182	234861	223541	3	7
2/4/2010	17:00:00	292	123751	214781	7	3
2/4/2010	17:00:00	444	810167	989464	4	8
2/4/2010	17:00:00	482	620911	653975	2	6
2/4/2010	17:00:00	526	780512	670077	6	2
2/4/2010	17:00:00	643	534717	984187	5	1
2/4/2010	17:00:00	668	811327	940415	8	4
2/4/2010	17:00:00	1000	407086	255332	1	5
2/4/2010	18:00:00	32	102257	802157	5	1
2/4/2010	18:00:00	213	328458	907758	6	2
2/4/2010	18:00:00	328	456715	765741	8	4
2/4/2010	18:00:00	450	864769	779583	1	5
2/4/2010	18:00:00	478	677154	526023	3	7
2/4/2010	18:00:00	495	419526	526023	7	3
2/4/2010	18:00:00	645	456715	305248	4	8
2/4/2010	18:00:00	647	624393	406168	2	6
2/4/2010	19:00:00	56	407465	991002	2	6
2/4/2010	19:00:00	430	719230	254734	4	8
2/4/2010	19:00:00	481	206264	721000	7	3
2/4/2010	19:00:00	524	473695	328199	8	4
2/4/2010	19:00:00	596	459165	615135	6	2
2/4/2010	19:00:00	1008	635090	249592	5	1
2/4/2010	19:00:00	1067	406642	241875	1	5
2/4/2010	19:00:00	1111	967477	856366	3	7
2/4/2010	20:00:00	141	493047	406168	1	5
2/4/2010	20:00:00	174	290126	186798	5	1
2/4/2010	20:00:00	232	567203	248180	4	8
2/4/2010	20:00:00	316	237547	440714	3	7
2/4/2010	20:00:00	378	864769	799046	7	3
2/4/2010	20:00:00	447	214585	689961	8	4
2/4/2010	20:00:00	748	364514	765741	6	2
2/4/2010	20:00:00	881	378560	790516	2	6
9/4/2010	11:00:00	57	459165	959732	7	5
9/4/2010	11:00:00	180	425015	242451	6	4
9/4/2010	11:00:00	297	561648	121976	2	8
9/4/2010	11:00:00	529	719571	412000	8	6
9/4/2010	11:00:00	638	864023	968489	3	1
9/4/2010	11:00:00	682	407086	928043	5	3
9/4/2010	11:00:00	991	395271	509388	4	2
9/4/2010	11:00:00	1026	447300	223541	1	7
9/4/2010	12:00:00	39	987071	740142	2	8
9/4/2010	12:00:00	43	492404	333823	5	3
9/4/2010	12:00:00	114	735442	984187	1	7
9/4/2010	12:00:00	211	628058	856366	6	4
9/4/2010	12:00:00	708	901878	249592	3	1
9/4/2010	12:00:00	908	803614	400612	4	2
9/4/2010	12:00:00	942	862404	988746	7	5
9/4/2010	12:00:00	1079	393081	705133	8	6
9/4/2010	13:00:00	165	885453	131132	8	6
9/4/2010	13:00:00	178	915247	991002	7	5
9/4/2010	13:00:00	382	986945	799046	5	3
9/4/2010	13:00:00	540	412499	807669	4	2
9/4/2010	13:00:00	822	649396	138405	3	1
9/4/2010	13:00:00	972	772943	721000	2	8
9/4/2010	13:00:00	1004	407086	689961	6	4
9/4/2010	13:00:00	1010	407465	440714	1	7
9/4/2010	14:00:00	103	986945	859454	7	5
9/4/2010	14:00:00	459	425015	104125	1	7
9/4/2010	14:00:00	495	955713	219621	2	8
9/4/2010	14:00:00	100	286332	111456	6	4
9/4/2010	14:00:00	669	310343	726932	3	1
9/4/2010	14:00:00	783	800995	328199	8	6
9/4/2010	14:00:00	859	772943	670077	4	2
9/4/2010	14:00:00	955	338543	465603	5	3
9/4/2010	15:00:00	76	339194	455628	4	2
9/4/2010	15:00:00	269	414264	765741	7	5
9/4/2010	15:00:00	304	273710	223242	8	6
9/4/2010	15:00:00	462	273710	299505	6	4
9/4/2010	15:00:00	569	889237	907587	3	1
9/4/2010	15:00:00	721	612043	229925	2	8
9/4/2010	15:00:00	998	332099	616205	1	7
9/4/2010	15:00:00	1078	987071	405828	5	3
9/4/2010	16:00:00	186	800935	834539	2	8
9/4/2010	16:00:00	551	768421	351713	7	5
9/4/2010	16:00:00	600	114171	688064	4	2
9/4/2010	16:00:00	728	407465	810862	1	7
9/4/2010	16:00:00	730	178838	333823	8	6
9/4/2010	16:00:00	757	735442	653975	3	1
9/4/2010	16:00:00	877	541607	859454	6	4
9/4/2010	16:00:00	1073	719218	942530	5	3
9/4/2010	17:00:00	102	229550	825637	4	2
9/4/2010	17:00:00	343	290547	131132	8	6
9/4/2010	17:00:00	473	148996	721000	5	3
9/4/2010	17:00:00	534	320934	807669	3	1
9/4/2010	17:00:00	917	356338	984187	7	5
9/4/2010	17:00:00	929	590266	698906	1	7
9/4/2010	17:00:00	998	100466	688064	6	4
9/4/2010	17:00:00	1102	789772	724981	2	8
9/4/2010	18:00:00	24	237777	537261	3	1
9/4/2010	18:00:00	175	419526	698906	6	4
9/4/2010	18:00:00	308	206264	642314	2	8
9/4/2010	18:00:00	374	426652	450417	7	5
9/4/2010	18:00:00	774	635090	959732	1	7
9/4/2010	18:00:00	831	884937	802157	5	3
9/4/2010	18:00:00	860	864769	242451	8	6
9/4/2010	18:00:00	972	666141	776017	4	2
9/4/2010	19:00:00	53	214585	121976	6	4
